ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_ Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
1310155111101143	Cb111	131015	9	Bastelzubehoer	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		1	0	0	1	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Wandschmuck	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Kaesten und Aufbewahrungsmoeglichkeit aus Papier	Karton	Material	1	1	1	0	1	1	1		-	-	0	-	1	0	0	0	0	0	0	0
1310155111101143	Cb111	131015	9	Stifte aus Papier	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101143	Cb111	131015	9	Buecher	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Baumaterial	Baustoff	Material	1	1	0	1	1	0	0		0	0	0	1	2	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Brennstoff	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Kleidung	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
1310155111111144	Cb111	131015	10	Verpackung	Verpackung	Verpackung	1	1	0	1	1	0	0		0	0	0	-	0	0	0	0	0	0	0	0
1310155111111144	Cb111	131015	10	Instrument (floete)	Toene erzeugen (durch Vibration)	Geraeusch	1	1	1	0	1	1	0		1	1	2	1	1	1	0	0	2	0	0	0.6
1310155111111144	Cb111	131015	10	Fahrzeug	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111111144	Cb111	131015	10	Segel	Segel	Bewegungen steuern	1	1	1	0	1	1	0		1	1	1	1	2	0	1	0	0	1	0	0.2
1310155111111144	Cb111	131015	10	Handtuch	Papiertuch	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	schreiben	Schreibmaterial	Material	1	5	1	0	0.2	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	malen	Zeichenpapier	Material	0.5	5	0.5	0	0.2	0	0.5		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	zeichnen	Zeichenpapier	Material	0.5	5	0.5	0	0.2	0	0.5		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	basteln	Basteln	Basteln_Kunst	1	2	0	1	0.5	0	0		1	0	0	1	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	falten	falten	Basteln_Kunst	1	2	1	0	0.5	1	0		-	-	0	-	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Papierflugzeug bauen 	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Einkaufsliste schreiben	Einkaufszettel	Aufzeichnen_Zusammenfassen	1	1	1	0	1	1	0		-	-	1	-	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Buch erstellen	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Fotoalbum erstellen	Fotoalbum	Sammeln (Biographie)	1	1	1	0	1	2	0		1	1	1	0	1	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	drucken	Druckerpapier	Material	1	5	1	0	0.2	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Papier anbrennen, Waerme erzeugen	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Altpapier sammeln und recyceln	Altpapier	Material	1	5	1	0	0.2	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Brief schreiben	Brief	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310155111101145	Cb111	131015	11	Gedicht schreiben	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310155111101145	Cb111	131015	11	Rechnung erstellen	Rechnung	Information	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Bastelmaterial	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		1	0	0	1	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Schreibware	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Notizensammlung	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Bestandteil von Experimenten: Filterpapier	Filter	Filtern	1	1	1	0	1	1	0		0	0	2	1	1	1	0	1	0	0	0	0.4
1310165111211146	Cb112	131016	2	Verarbeitung von Recyclingprodukten	Altpapier	Material	1	2	1	0	0.5	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111211146	Cb112	131016	2	Buecher, Skripte,...	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Schiff	Papierschiff	Spielzeug	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Papierkugel	Papierkugeln	Spielzeug	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Eintrittskarte	Eintrittskarte	Eintrittskarte_Ticket	1	1	1	0	1	2	0		-	-	1	-	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Geldschein	Geldschein	Geld_Wertgegenstand	1	1	1	0	1	1	0		0	0	1	2	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Buch	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111211147	Cb112	131016	3	Tapete	Tapete	Dekoration	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Oregami	Origami	Basteln_Kunst	1	1	1	0	1	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
1310165111201148	Cb112	131016	4	darauf schreiben	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Servierte	Serviette	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Baumaterial	Baustoff	Material	1	2	0	1	0.5	0	0		0	0	0	1	2	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Untersetzer	Untersetzer	Unterlage	1	2	1	0	0.5	1	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Wurfgeschoss	Wurfgeschoss	Waffe	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	1	0	1	0.4
1310165111201148	Cb112	131016	4	Malunterlage	Schreibunterlage	Unterlage	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	SChutz gegen Geschosse durch dicke Papierschicht	Schutz vor Geschossen	Schutz	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201148	Cb112	131016	4	Zeitung	Zeitung	Literatur	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Magazin	Zeitschrift	Literatur	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Geld	Geldschein	Geld_Wertgegenstand	1	1	1	0	1	1	0		0	0	1	2	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Flyer	Flyer	Information	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Zeugniss	Zeugnis	Zeugnis_Auszeichnung	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201148	Cb112	131016	4	Zielscheibe beim Schiessen	Zielscheibe	Spielzeug	1	1	1	0	1	1	0		-	-	1	-	1	0	0	1	0	0	0	0.2
1310165111201148	Cb112	131016	4	Karteikarte	Karteikarte	Aufzeichnen_Zusammenfassen	1	1	1	0	1	2	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Brustpanzer	Schutz vor Geschossen	Schutz	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201149	Cb112	131016	5	Papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Ball	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
1310165111201149	Cb112	131016	5	Schwert	Papierschwert	Spielzeug	1	2	1	0	0.5	2	0		-	-	2	-	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Stuhl	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201149	Cb112	131016	5	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Klausur	Klausurbogen	Material	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201149	Cb112	131016	5	Kunstwerk	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Schreibutensilie	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Papierflieger	Papierflieger	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Papierschiffchen	Papierschiff	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Wandbelag	Tapete	Dekoration	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Feuermaterial	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Sonnenschutz	Sonnenschutz	Schutz	1	2	1	0	0.5	0	0		1	1	1	1	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Hut	Hut	Kleidung	1	3	1	0	0.333333333	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
1310165111201150	Cb112	131016	6	Kleidung	Kleidung, unspezifisch	Kleidung	1	3	0	1	0.333333333	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
1310165111201150	Cb112	131016	6	Blasrohr	Spuckrohr	Spielzeug	1	3	1	0	0.333333333	2	0		-	-	2	-	1	0	0	0	1	0	0	0.2
1310165111201150	Cb112	131016	6	Instrument	Toene erzeugen (durch Vibration)	Geraeusch	1	1	1	0	1	1	0		1	1	2	1	1	1	0	0	2	0	0	0.6
1310165111201150	Cb112	131016	6	Maske	Maske	Kleidung	1	3	1	0	0.333333333	1	0		1	1	1	2	1	0	0	1	0	0	0	0.2
1310165111201150	Cb112	131016	6	Fackel	Laterne	Licht	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Zudecke	Decke	Abdeckung	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	1	1	0.4
1310165111201150	Cb112	131016	6	Tischdecke	Tischdecke	Unterlage	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	0	0	0
1310165111201150	Cb112	131016	6	Teller	Einweggeschirr	Geschirr	1	1	1	0	1	1	0		0	0	1	2	0	0	1	0	1	0	1	0.4
1310165111201150	Cb112	131016	6	Topflappen	Topflappen	Schutz	1	2	1	0	0.5	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201151	Cb112	131016	7	papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	schreibmaterial	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	esspapier	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201151	Cb112	131016	7	druckpapier	Druckerpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201151	Cb112	131016	7	papierhaus	Papierhaus	Spielzeug	1	2	0	1	0.5	0	0		-	-	1	-	1	0	0	1	0	0	0	0.2
1310165111201151	Cb112	131016	7	papierwand	Zimmerwand	Abgrenzen	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Schutz vor Regen	Regenschutz	Schutz	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	1	0	2	0.6
1310165111201152	Cb112	131016	8	Streuung eines Fotoblitzes	Licht streuen	Licht	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111201152	Cb112	131016	8	Schreibunterlage	Schreibunterlage	Unterlage	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201152	Cb112	131016	8	Origami	Origami	Basteln_Kunst	1	1	1	0	1	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
1310165111201152	Cb112	131016	8	Klopapier	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Haus bauen	Hausbau	Wohnen	1	1	0	1	1	0	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Papierschiffchen	Papierschiff	Spielzeug	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Papierdrachen	Drachen	Konstruktion	1	1	1	0	1	1	0		1	1	1	1	2	1	0	2	0	0	0	0.6
1310165111201153	Cb112	131016	9	Papiermoebel bauen	Moebelstueck, unspezifisch	Moebel	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	1	0.2
1310165111201153	Cb112	131016	9	Wand tapeziren	Tapete	Dekoration	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201153	Cb112	131016	9	Fussball aus Papier	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
1310165111201153	Cb112	131016	9	Feuer	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Papierflieger	Papierflieger	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Tagebuch	Tagebuch	Sammeln (Biographie)	1	1	1	0	1	2	0		1	1	1	0	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Aufsaughilfe	Papiertuch	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Buegelhilfe (Wachs entfernen)	Buegelpapier	Dekoration	1	1	1	0	1	2	0		-	-	1	-	1	1	0	1	0	0	0	0.4
1310165111201154	Cb112	131016	10	Baskettball spielen	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
1310165111201154	Cb112	131016	10	Schiffchen	Papierschiff	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Zigaretten drehen	Zigarettenpapier	Verbrennen_Entzuenden	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111201154	Cb112	131016	10	Matschkugel mit Strohalm an Decke pusten	Spuckrohr	Spielzeug	1	3	1	0	0.333333333	2	0		-	-	2	-	1	0	0	0	1	0	0	0.2
1310165111201154	Cb112	131016	10	entsorgen	Altpapier	Material	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	SChreibutensilie	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Unterlage fuer Essen und Getraenke	Unterlage	Unterlage	1	2	0	1	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Mittel zur Aggressionsbewaeltigung (druch Zerreissen)	zerreissen	Destruktion	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	Zimmer und SChreibstische vollmuellen	Altpapier	Material	1	2	1	0	0.5	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	auf Boden legen als Teppichersatz	Fussbodenbelag	Unterlage	1	2	1	0	0.5	1	0		0	1	1	1	1	-	0	0	0	0	0	0
1310165111201155	Cb112	131016	11	geld faelschen	Geldschein	Geld_Wertgegenstand	1	1	1	0	1	1	0		0	0	1	2	0	0	0	0	0	0	0	0
1310165111301156	Cb113	131016	2	papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111301156	Cb113	131016	2	joint	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111301156	Cb113	131016	2	schreibutensil	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Zeitung	Zeitung	Literatur	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Schiffsbau	Papierschiff	Spielzeug	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Bastelgrundlage	Basteln	Basteln_Kunst	1	3	0	1	0.333333333	0	0		1	0	0	1	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Figuren basteln	Figuren basteln	Basteln_Kunst	1	3	1	0	0.333333333	1	0		1	0	0	1	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Buecher	Buch	Literatur	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Drucken	Druckerpapier	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	falten	falten	Basteln_Kunst	1	3	1	0	0.333333333	1	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Stuhl	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111301157	Cb113	131016	3	Trabant bauen	Trabant	Auto	1	1	1	0	1	2	0		-	-	2	-	2	2	0	0	0	1	0	0.6
1310165111301157	Cb113	131016	3	Haus bauen	Hausbau	Wohnen	1	1	0	1	1	0	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Schuhe trocken	Schuhe trocknen	Fluessigkeit aufnehmen	1	1	1	0	1	2	0		-	-	2	-	2	1	0	0	0	0	0	0.2
1310165111301157	Cb113	131016	3	Teppich	Fussbodenbelag	Unterlage	1	2	1	0	0.5	1	0		0	1	1	1	1	-	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	fensterschmuck	Fensterschmuck	Dekoration	1	1	1	0	1	1	0		-	-	1	-	1	0	0	1	0	0	0	0.2
1310165111301157	Cb113	131016	3	Schriebtischunterlage	Schreibunterlage	Unterlage	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	Klingelschild	Klingelschild	Identifikation	1	1	1	0	1	2	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111301157	Cb113	131016	3	Zigarette drehen	Zigarettenpapier	Verbrennen_Entzuenden	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111301157	Cb113	131016	3	essen	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111301158	Cb113	131016	4	Papierflugzeug	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	Notizen	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	Papierball in Muelleimer werfen -Spiel	Papierkugeln	Spielzeug	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	in die Haut schneiden	schneiden mit Kante	Werkzeug	1	1	1	0	1	0	0		0	0	1	2	1	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	abtrocknen	Papiertuch	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	0	1	1	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	als Serviette	Serviette	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	als Knuellmaterial zum einpacken von zerbrechlichen Dingen	Bruchschutz	Schutz	1	1	1	0	1	1	0		-	-	1	-	2	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	Hausaufgaben	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	malen	Zeichenpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301158	Cb113	131016	4	Dekoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	brennstoff	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	schreibmaterial	Schreibmaterial	Material	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	verpackungsstoff	Verpackung	Verpackung	1	3	0	1	0.333333333	0	0		0	0	0	-	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	packet	Karton	Material	1	3	1	0	0.333333333	1	1		-	-	0	-	1	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	hefte	Heft	Material	1	3	1	0	0.333333333	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	buecher	Buch	Literatur	1	3	1	0	0.333333333	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	zeitschrift	Zeitschrift	Literatur	1	3	1	0	0.333333333	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	karten	Karte	Kommunikation	1	2	1	0	0.5	1	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	spielkarten	Spielkarten	Spielzeug	1	2	1	0	0.5	1	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	abreisskalender	Kalender	Aufzeichnen_Zusammenfassen	1	1	1	0	1	2	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	zeitung	Zeitung	Literatur	1	3	1	0	0.333333333	0	0		0	0	1	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	prospekt	Werbebroschuere	Information	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	tapete	Tapete	Dekoration	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	klopapier	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	brief	Brief	Kommunikation	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	briefumschlag	Briefumschlag	Verpackung	1	3	1	0	0.333333333	1	0		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301159	Cb113	131016	5	tetrapack	Milchtuete_Getraenketuete	Verpackung	1	3	1	0	0.333333333	2	0		-	-	1	-	1	1	0	0	0	0	0	0.2
1310165111301160	Cb113	131016	6	Papierfluegzeug machen	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	mit papier Tiere formen	Figuren basteln	Basteln_Kunst	1	1	1	0	1	1	0		1	0	0	1	1	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	papier brennen	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	Grillen vorbereiten	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
1310165111301160	Cb113	131016	6	in der toilete benutzen	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	auf Backpapier backen	Backpapier	Unterlage	1	1	1	0	1	1	0		1	0	2	0	0	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	mit Papier decken	Decke	Abdeckung	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	1	1	0.4
1310165111301160	Cb113	131016	6	eine Rolle von Papier machen	Roehre	Rohr_Leiten	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	auf Papier malen	Zeichenpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
1310165111301160	Cb113	131016	6	papier zerrissen	zerreissen	Destruktion	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
