ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
12102323870938	SCS87	121023	9	Als Dosentelefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12102323870938	SCS87	121023	9	Als Camera (mit loch)	altmodische Kamera mit Langzeitbelichtung	Geraet	1	1	1	0	1	2	0		-	-	2	-	2	2	0	2	0	1	1	1.2
12102323870938	SCS87	121023	9	Als Reifen fuer Spielzeug Autos	Auto	Spielzeug	1	4	1	0	0.25	1	0		-	-	1	-	2	-	0	0	0	0	0	0
12102323870938	SCS87	121023	9	Als Legosteine (zum Bauen)	Baukloetze	Spielzeug	1	4	1	0	0.25	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12102323870938	SCS87	121023	9	Als Stapeltuerme	Turm	Spielzeug	1	4	1	0	0.25	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12102323870938	SCS87	121023	9	Als Dosenschuhe	Schuhe	Kleidung	1	1	1	0	1	1	0		-	-	1	-	2	-	1	0	0	0	1	0.25
12102323870939	SCS87	121023	10	Trinkgefaess	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323870940	SCS87	121023	11	als vase fuer blumen	Vase	Dekoration	1	1	1	0	1	0	0		0	1	1	1	1	0	0	0	0	0	0	0
12102323870940	SCS87	121023	11	als geldbox	Spardose	Behaelter-Wertgegenstand	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12102323870940	SCS87	121023	11	als schumck gegen vogel im garten	Vogelscheuche	Geraeusch	1	1	1	0	1	2	0		1	1	2	1	2	1	1	0	0	1	0	0.4
12102323870940	SCS87	121023	11	als besteck halter in der kueche	Besteckhalter	Sonstiger Behaelter	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
12102323880941	SCS88	121023	2	Bauteile fuer Roboter	Roboter	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880941	SCS88	121023	2	Aufbewahrung von Lebensmitteln	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880941	SCS88	121023	2	Schmuckkaestchen	Schmuckdose	Behaelter-Wertgegenstand	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323880941	SCS88	121023	2	Fussballersatz	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12102323880941	SCS88	121023	2	Musikinstrument	Instrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12102323880941	SCS88	121023	2		-	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880941	SCS88	121023	2	improvisierte Suppenkelle	Kelle	Kuechenutensil	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12102323880941	SCS88	121023	2		-	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880941	SCS88	121023	2	als Regentonne	Regentonne	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		1	1	1	0	1	1	0	0	0	0	0	0.2
12102323880941	SCS88	121023	2	zum verstecken  beim Versteckspielen	Versteck	Schutz	1	1	1	0	1	1	0		1	1	0	1	1	0	0	0	0	0	0	0
12102323880941	SCS88	121023	2	Zum Anhaengen an Autos nach einer Hochzeit	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12102323880941	SCS88	121023	2	Reinigungsgefaess fuer sein Gebiss	Reinigungsgefaess fuer Gebiss	Hygienebehaelter	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	2	1	0	0.6
12102323881942	SCS88	121023	3	lagerung	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	konservierung	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	spardose	Spardose	Behaelter-Wertgegenstand	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	trinkgefaess	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	wasserschoepfer	Kelle	Kuechenutensil	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	sandkastenform	Sandkastenform	Form_Schablone	1	1	1	0	1	1	0		1	1	1	1	1	1	0	0	0	0	0	0.2
12102323881942	SCS88	121023	3	blechdoesnroboter	Roboter	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323881942	SCS88	121023	3	doesnwerfen	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323881942	SCS88	121023	3	doesnkegeln	Kegel	Sportgeraet	1	2	1	0	0.5	1	0		0	0	0	1	0	1	0	0	0	0	0	0.2
12102323881942	SCS88	121023	3	spucknapf	Spucknapf	Hygienebehaelter	1	1	1	0	1	2	0		-	-	1	-	1	1	0	0	0	0	0	0.2
12102323881942	SCS88	121023	3	doesnkicken	Ball	Sportgeraet	1	2	1	0	0.5	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12102323880943	SCS88	121023	4	Schmuck	Schmuck, unspezifisch	Schmuck	1	2	0	1	0.5	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Pyramide	Pyramide	Spielzeug	1	2	1	0	0.5	1	0		1	0	1	1	1	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Sparschwein	Spardose	Behaelter-Wertgegenstand	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Glas	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Krzenhalter	Kerzenstaender	Dekoration	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Schuhuntersetzer	Untersetzer	Unterlage	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	1	0	0.2
12102323880943	SCS88	121023	4	SChuhabsaetze	Schuhe	Kleidung	1	2	1	0	0.5	1	0		-	-	1	-	2	-	1	0	0	0	1	0.25
12102323880943	SCS88	121023	4	Schuhe	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880943	SCS88	121023	4	Schwimmwiederstand	Schwimmwiderstand	Schwimmgeraet	1	2	1	0	0.5	2	0		-	-	1	-	1	1	0	0	0	0	0	0.2
12102323880943	SCS88	121023	4	Eimer	Eimer	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Hut	Hut	Kleidung	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Handschuhe	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880943	SCS88	121023	4	Polster (Ellenbogen)	Schutzanzug	Schutz	1	1	1	0	1	1	0		0	0	1	1	1	-	0	0	0	1	0	0.25
12102323880943	SCS88	121023	4	Kinderspielzeug	Spielzeug, unspezifisch	Spielzeug	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Tischdekoration	Dekoration, unspezifisch	Dekoration	1	2	0	1	0.5	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12102323880943	SCS88	121023	4	Spielzeugschiff	Schiff	Schwimmgeraet	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	2	0.4
12102323880943	SCS88	121023	4	Ohrringe	Ohrring	Schmuck	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Blumentopf	Blumentopf	Zuechtung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Brotbuechse	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Spardose	Spardose	Behaelter-Wertgegenstand	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Hut	Hut	Kleidung	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Schmuckdose	Schmuckdose	Behaelter-Wertgegenstand	1	2	1	0	0.5	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Aschebescher	Aschenbecher	Abfall	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	1	0	0	0.2
12102323880944	SCS88	121023	5	Suppenteller	Teller	Geschirr	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Riesentasse	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Eimer	Eimer	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Einkaufskorb	Korb	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880944	SCS88	121023	5	Gelddose	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880944	SCS88	121023	5	Almosensammler	Sammeldose	Sonstiger Behaelter	1	2	1	0	0.5	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Trommel	Trommel	Musik	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Instrument	Instrument, unspezifisch	Musik	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12102323880944	SCS88	121023	5	Waschbecken fuer Haende	Waschbehaeltnis	Konstruktion	1	1	1	0	1	2	0		-	-	1	-	1	1	0	0	0	0	0	0.2
12102323880944	SCS88	121023	5	Aufbewahrungsdose von den 3. oder Zahnspangen	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Vase	Vase	Dekoration	1	1	1	0	1	0	0		0	1	1	1	1	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Kunstobjekt	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323880944	SCS88	121023	5	Farbmischeimer	Farbeimer	Streichutensilien	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Aufbewahrungsmoeglichkeit	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Skulpturen	Skulptur	Basteln_Kunst	1	1	1	0	1	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Klangspiele	Klangkoerper	Musik	1	1	1	0	1	1	0		0	0	0	1	0	1	0	0	1	1	0	0.6
12102323880945	SCS88	121023	6	Armschuetzer	Armschiene	Schutz	1	2	1	0	0.5	2	0		0	1	2	2	2	-	0	1	0	0	0	0.25
12102323880945	SCS88	121023	6	Knieschuetzer	Schuetzer	Schutz	1	2	0	1	0.5	0	0		0	0	0	1	1	0	0	1	0	0	0	0.2
12102323880945	SCS88	121023	6	Windspiel	Windspiel	Dekoration	1	1	1	0	1	1	0		2	2	1	1	1	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Kochtopf	Kochtopf	Kochen	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Braubehaeltnis	Braubehaeltnis	Geraet	1	1	1	0	1	2	0		-	-	2	-	1	0	0	1	0	0	0	0.2
12102323880945	SCS88	121023	6	Paketverpackung	Verpackung	Verpackung	1	1	0	1	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Airbag	-	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880945	SCS88	121023	6	Arbeitsraum	-	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880945	SCS88	121023	6	Heizung	Feuerstelle	Isolierung	1	1	1	0	1	1	0		1	0	1	0	1	-	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Tragetasche	Tasche	Tragebehaelter	1	1	0	1	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12102323880945	SCS88	121023	6	Gemaelde	-	-	0	3	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323880945	SCS88	121023	6	Computergehaeuse	Karosserie	Konstruktion	1	1	1	0	1	1	0		1	0	0	1	1	-	0	0	0	0	0	0
12102323901956	SCS90	121023	2	Als Behaelter	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323901956	SCS90	121023	2	Dosenwerfen	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323901956	SCS90	121023	2	Kunstwerkt (Ritter)	Kunst, spezifisch	Basteln_Kunst	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12102323901956	SCS90	121023	2	Spielzeug - zum Rollen	Rolle	Drehen	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323901956	SCS90	121023	2	Waffe (scharfe kanten)	Scharfe Kante	Waffe	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	1	0	0	0.2
12102323901956	SCS90	121023	2	zum Stapeln	Turm	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12102323901956	SCS90	121023	2	zum Stuetzen von Gegenstaenden	Stuetze	Haltevorrichtung	1	1	0	1	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12102323901956	SCS90	121023	2	zur Verwertung	Altmetall	Material	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	penny werfen	Muenzwurfspiel	Spiel	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	gemuese	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	obst	-	-	0	5	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900957	SCS90	121023	3	pfirsiche	-	-	0	5	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900957	SCS90	121023	3	Telefon mit schnur	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	Weitwurf	Wurfobjekt	Sportgeraet	1	2	1	0	0.5	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	Trinkbehaelter	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	Behaelter 	-	-	0	5	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900957	SCS90	121023	3	Haargummis	Schmuckdose	Behaelter-Wertgegenstand	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	dosenwurst	-	-	0	5	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900957	SCS90	121023	3	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	Tablettenbehaelter	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900957	SCS90	121023	3	Pharmazie	-	-	0	5	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900957	SCS90	121023	3	balancieren	Balanciergeraet	Sportgeraet	1	2	1	0	0.5	1	0		1	1	1	1	2	1	0	1	1	0	1	0.8
12102323900957	SCS90	121023	3	hoermuschel	Geraeuschverstaerker	Geraeusch	1	1	1	0	1	1	0		1	0	1	0	2	1	1	0	1	0	0	0.4
12102323900957	SCS90	121023	3	fliegen fangen	Insektenfalle	Falle	1	1	1	0	1	1	0		1	1	1	2	1	1	0	1	2	1	0	1
12102323900958	SCS90	121023	4	Dosenwerfen	Dosenwerfen	Spiel	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	Fussball	Ball	Sportgeraet	1	4	1	0	0.25	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12102323900958	SCS90	121023	4	Basteln von Gegenstaenden zum Verkauf wie Handtasche o.ae.	Tasche	Tragebehaelter	1	1	0	1	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	als Werkzeug zum zerschneiden von Gegenstaenden	Schneidegeraet	Werkzeug	1	1	1	0	1	1	0		0	0	1	1	1	1	0	0	1	0	0	0.4
12102323900958	SCS90	121023	4	Musikinstrumente	Instrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12102323900958	SCS90	121023	4	Jonglieren	Jonglierball	Sportgeraet	1	4	1	0	0.25	1	0		1	1	0	1	1	1	0	0	0	0	0	0.2
12102323900958	SCS90	121023	4	SChnurtelefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	trinken	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	essen	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	stelzenlaufen	Stelzen	Sportgeraet	1	4	1	0	0.25	0	0		0	0	1	1	2	2	0	1	0	1	0	0.8
12102323900958	SCS90	121023	4	Hanteln_GEwichte zum Training	Hantel	Gewicht	1	1	1	0	1	2	0		-	-	1	-	1	2	0	0	0	0	0	0.4
12102323900958	SCS90	121023	4	Gleichgewichtsuebung	Balanciergeraet	Sportgeraet	1	4	1	0	0.25	1	0		1	1	1	1	2	1	0	1	1	0	1	0.8
12102323900958	SCS90	121023	4	Wettessen	Wettbewerb im Dosenoeffnen	Spiel	1	2	1	0	0.5	2	0		-	-	1	-	1	0	0	0	1	0	0	0.2
12102323900958	SCS90	121023	4	Aufbewahrung	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12102323900958	SCS90	121023	4	Muellsammlung	Dosensammlung	Dekoration	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12102323900959	SCS90	121023	5	schaukel	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	hoola hoop	Hoola-Hoop-Reifen	Sportgeraet	1	3	1	0	0.333333333	2	0		-	-	1	-	2	-	0	0	0	1	1	0.5
12102323900959	SCS90	121023	5	freund	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	ball	Ball	Sportgeraet	1	3	1	0	0.333333333	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12102323900959	SCS90	121023	5	spass	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	auto	Auto	Spielzeug	1	1	1	0	1	1	0		-	-	1	-	2	-	0	0	0	0	0	0
12102323900959	SCS90	121023	5	gummi	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	schwimmreifen	Schwimmreifen	Schwimmgeraet	1	1	1	0	1	2	0		0	1	1	1	2	-	0	0	0	0	1	0.25
12102323900959	SCS90	121023	5	schwimmen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	basketball	Basketballkorb	Sportgeraet	1	3	1	0	0.333333333	1	0		0	0	1	1	2	1	0	0	0	1	1	0.6
12102323900959	SCS90	121023	5	ball	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	jojo	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	huepfball	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	huepfen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	scherz	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	springseil	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	tanzen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	malen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	verbrennen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	rauchen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	verkaufen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	kaufen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	hobby	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	drehen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	spielen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	auto fahren	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	fahrrad fahren	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	reiben	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	essen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	trinkens	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	chmelzen	-	-	0	26	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12102323900959	SCS90	121023	5	schmelzen	schmelzen	Destruktion	1	1	1	0	1	2	0		-	-	0	-	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	Hochzeit am Auto	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12111423911961	SCS91	121114	2	Essen	Konservendose	Lebensmittelbehaelter	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	Lebensmittel	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12111423911961	SCS91	121114	2	schnurtelefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	trommel	Trommel	Musik	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	getraenke	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	suppenbehaelter	Essensbehaelter	Lebensmittelbehaelter	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	transportbehaelter	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12111423911961	SCS91	121114	2	dosenwerfen	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	eimer	Eimer	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	zum flicken von Auspuffloechern	Auspuffrohr	Rohr	1	1	1	0	1	2	0		1	1	1	1	1	-	0	0	0	0	0	0
12111423911961	SCS91	121114	2	Blechreserve	Altmetall	Material	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	fussball	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12111423911961	SCS91	121114	2	luftdichte verpackung	Verpackung	Verpackung	1	1	0	1	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	rolle	Rolle	Drehen	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423911961	SCS91	121114	2	mobile	Mobilé	Dekoration	1	1	1	0	1	1	0		2	2	1	1	2	1	0	1	0	0	0	0.4
12111423911961	SCS91	121114	2	spielzeug	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Telefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Stauraum	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Waffe	Waffe	Waffe	1	1	0	1	1	0	0		0	0	0	1	1	0	0	0	0	0	2	0.4
12111423910962	SCS91	121114	3	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Weitwurf	Wurfobjekt	Sportgeraet	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Spiel	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12111423910962	SCS91	121114	3	Muelleimer	Muelleimer	Abfall	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
