ID	Session ID	Datum	Teilnehmer	Antwort	Antwort standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
S02T10		2	S02T10	Verpackungsmaterial	etw. verpacken	Zusammenbinden	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S02T13		2	S02T13	Bild aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Flaschenzug	Flaschenzug	Verbinden_Ziehen	1	1	1		1	1			0	0	1	1	1	0	2	1	0	0	0	0.2
S02T13		2	S02T13	Guertel	Guertel	Befestigung (Kleidung)	1	2	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S02T13		2	S02T13	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Boot befestigen	Ankertau	Befestigung	1	2	1		1	1			1	1	1	1	1	0	0	0	0	0	0	0
S02T13		2	S02T13	Holzbalken von Floss verbinden	Floss bauen	Konstruktion	1	1	1		1	2			1	1	1	1	1	1	0	0	0	0	2	0.6
S02T13		2	S02T13	Helium-Luftballon befestigen	Luftballonschnur	Befestigung	1	2	1		0	2			0	1	1	0	0	0	0	0	0	0	0	0
S02T13		2	S02T13	Jojo	Jojo	Spiel	1	1	1		1	2			1	1	1	1	1	1	1	0	0	1	0	0.4
S02T13		2	S02T13	Spielzeug fuer Tiere (insb. Katzen)	Spielzeug fuer Tiere	Spielzeug	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S02T13		2	S02T13	Geschenk verpacken	Geschenkband	Dekoration	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S02T13		2	S02T13	Tuete zubinden	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Brennmaterial	Verbrennen	Brennmaterial	1	1	1		1	1			0	0	1	0	2	0	0	0	0	0	0	0
S02T20		2	S02T20	Messer	Schneidewerkzeug	Schneiden	1	1	1		1	1			1	1	1	1	1	1	0	0	0	0	0	0.2
S02T20		2	S02T20	Sexspielzeug	Fesseln (SM)	SM	1	1	1		1	1			1	0	1	1	1	0	0	0	0	1	0	0.2
S02T20		2	S02T20	Sicherung vor Diebstahl	Fahrradschloss	Schutz	1	1	1		1				-	-	1	-	2	-	0	1	1	0	1	0.75
S02T20		2	S02T20	Detektor	Alarmsystem	Falle	1	1	1		1	2			1	2	1	2	1	1	1	0	1	0	1	0.6
S02T20		2	S02T20	Aufhaengen von Gegenstaenden	etw. aufhaengen	Aufhaengen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Vorhang (viele Schnuere)	Vorhang	Dekoration	1	1	1		1	1			0	0	0	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Guertel	Guertel	Befestigung (Kleidung)	1	2	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S02T20		2	S02T20	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Kommunikation (ziehen)	uebertragungsmedium	Kommunikation	1	1	1		1	1			1	1	0	2	2	0	0	0	2	0	1	0.6
S02T20		2	S02T20	Symbolisierung (lange_kurze Schnur)	etw. markieren	Orientierung_Markierung	1	1	1		1	1			0	1	0	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Ausloeser einer Falle	Fernausloeser	Ausloeser	1	1	1		1	1			2	2	1	2	2	2	2	0	0	0	0	0.4
S02T20		2	S02T20	Blut abstauen	Blut abstauen	Medizin	1	2	1		0	1			1	1	1	2	2	0	2	0	1	1	0	0.4
S02T20		2	S02T20	Armband	Armband	Schmuck	1	2	1		0	0			1	0	1	0	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Spielzeug fuer Tiere (insb. Katzen)	Spielzeug fuer Tiere	Spielzeug	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Fessel	Fesseln	Leine_Kontrolle	1	1	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S02T20		2	S02T20	Selbstmord	Henkerstrick	Waffe_Jagd	1	2	1		0	0			0	0	1	1	2	0	0	0	0	0	0	0
S02T20		2	S02T20	Lasso	Lasso	Waffe_Jagd	1	2	1		0	0			0	0	1	1	2	1	0	1	2	0	0	0.8
S02T20		2	S02T20	Zaehne ziehen	Zahn ziehen	Medizin	1	2	1		0	1			1	1	1	1	2	2	1	0	1	1	1	1
S02T20		2	S02T20	Verpacken_zuschnueren	etw. verpacken	Zusammenbinden	1	2	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S02T20		2	S02T20	Befestigungsmittel	etw. zusammenbinden	Zusammenbinden	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S02T20		2	S02T20	Haarband	Haarband	Schmuck	1	2	1		0	0			0	0	1	0	1	0	0	0	0	0	0	0
S03T02		3	S03T02	Guertel	Guertel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S03T02		3	S03T02	Schneidewerkzeug	Schneidewerkzeug	Schneiden	1	1	1		1	1			1	1	1	1	1	1	0	0	0	0	0	0.2
S03T02		3	S03T02	Haarband	Haarband	Schmuck	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S03T03		3	S03T03	Waescheleine	Waescheleine	Aufhaengen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S03T03		3	S03T03	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S03T03		3	S03T03	Telefon	Schnurtelefon	Kommunikation	1	1	1		1	0			0	0	1	1	0	1	1	0	0	0	0	0.2
S03T03		3	S03T03	Zuendschnur	Lunte	Brennmaterial	1	1	1		1	1			1	1	1	1	2	1	0	0	0	0	1	0.4
S03T03		3	S03T03	Seil	Seil, unspezifisch	Befestigung	1	1	1		1				-	-	0	-	0	0	0	0	0	0	0	0
S03T03		3	S03T03	Seilspringen	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S03T03		3	S03T03	Lasso	Lasso	Waffe_Jagd	1	1	1		1	0			0	0	1	1	2	1	0	1	2	0	0	0.8
S03T03		3	S03T03	Paketschnur	Paketschnur	Zusammenbinden	1	1	1		1				-	-	1	-	0	0	0	0	0	0	0	0
S03T04		3	S03T04	Galgen	Henkerstrick	Waffe_Jagd	1	1	1		1	0			0	0	1	1	2	0	0	0	0	0	0	0
S03T05		3	S03T05	Bikini	Bikini	Kleidung	1	2	1		0				-	-	1	-	1	1	1	1	2	2	1	1.4
S03T05		3	S03T05	Brille	Brille	-	0	1	0		1				-	-	-	-	-	-	-	-	-	-	-	-
S03T05		3	S03T05	T-Shirt	T-Shirt	Kleidung	1	2	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Vorhang	Vorhang	Dekoration	1	1	1		1	1			0	0	0	1	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Falshenzug	Flaschenzug	Verbinden_Ziehen	1	1	1		1	1			0	0	1	1	1	0	2	1	0	0	0	0.2
S03T05		3	S03T05	Bruecke	Haengebruecke	ueberbruecken	1	1	1		1	2			1	1	1	2	2	0	1	1	0	1	0	0.4
S03T05		3	S03T05	Armband	Armband	Schmuck	1	2	1		1	0			1	0	1	0	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Kette	Kette	Schmuck	1	2	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S03T05		3	S03T05	Springseil	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T01		4	S04T01	Schuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T01		4	S04T01	Armband	Armband	Schmuck	1	2	1		1	0			1	0	1	0	1	0	0	0	0	0	0	0
S04T01		4	S04T01	als Halsband	Kette	Schmuck	1	2	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S04T01		4	S04T01	Springseil	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Stromkabel	Stromkabel	-	0	1	0		1				-	-	-	-	-	-	-	-	-	-	-	-
S04T02		4	S04T02	Absperrung	Absperrseil	Absperren	1	2	1		1	0			0	1	1	0	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Grundstuecksbegrenzung	etw. einzaeunen_abgrenzen_umreissen	Absperren	1	2	1		0	1			0	0	1	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Starssenmarkierung	etw. markieren	Orientierung_Markierung	1	1	1		1	1			0	1	0	1	1	0	0	0	0	0	0	0
S04T02		4	S04T02	Gurt	Gurt	Sicherung	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	1	0.2
S04T02		4	S04T02	Halteriemen	Traeger	Tragen	1	1	1		1	1			0	0	0	1	2	0	0	0	0	0	0	0
S04T02		4	S04T02	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T02		4	S04T02	Telefonkabel	Schnurtelefon	Kommunikation	1	1	1		1	0			0	0	1	1	0	1	1	0	0	0	0	0.2
S04T02		4	S04T02	Entriegelungsvorrichtung fuer einen Wasserkasten	Fernausloeser	Ausloeser	1	1	1		1	1			2	2	1	2	2	2	2	0	0	0	0	0.4
S04T02		4	S04T02	Hundeleine	Tierleine	Leine_Kontrolle	1	2	1		0	0			1	0	1	0	1	1	0	0	0	0	0	0.2
S04T02		4	S04T02	Fesselwerkzeug	Fesseln	Leine_Kontrolle	1	2	1		0	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S04T03		4	S04T03	Befestigung von Christbaumkugeln	etw. aufhaengen	Aufhaengen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Abschleppseil	Abschleppseil	Verbinden_Ziehen	1	1	1		1	0			1	1	1	0	0	0	0	0	0	0	0	0
S04T03		4	S04T03	Mobile uebers Babybett	Mobilé	Dekoration	1	1	1		1	1			2	2	1	1	2	0	0	0	0	0	0	0
S04T03		4	S04T03	Befestigung einer Tuer, damit diese nicht zuknallt	Tuerkontrolle	Befestigung	1	1	1		1	1			2	2	1	2	2	0	0	0	0	0	0	0
S04T03		4	S04T03	Guertel	Guertel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S04T03		4	S04T03	Halskette	Kette	Schmuck	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Tauziehen	Tauziehen	Sportgeraet	1	1	1		1	1			0	0	1	1	2	1	0	0	0	1	0	0.4
S04T03		4	S04T03	Katzenspielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S04T03		4	S04T03	Zahnseide	Zahnseide	Hygiene	1	1	1		1	0			0	0	1	1	2	1	0	0	0	0	0	0.2
S04T03		4	S04T03	zubinden von Gefrierbeuteln	etw. verpacken	Zusammenbinden	1	2	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S04T03		4	S04T03	zum Zubinden von Fleischrouladen	etw. zusammenbinden	Zusammenbinden	1	2	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S04T04		4	S04T04	hochsteigen,	Hochsteigen	Hochsteigen	1	1	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S04T04		4	S04T04	fisch von Meer zu bekommen (fischen)	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S04T04		4	S04T04	als Deko im zimmer,	Dekoration, unspezifisch	Dekoration	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S04T04		4	S04T04	als jumping string fuer kinder	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	als spielzeug fuer Katze	Spielzeug fuer Tiere	Spielzeug	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S04T04		4	S04T04	als tool gegen feindlichen leute oder Tieren	Waffe, unspezifisch	Waffe_Jagd	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S04T05		4	S04T05	Blumenstrauss	Blumenstrauss	-	0	4	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S04T05		4	S04T05	Finger	Finger	-	0	4	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S04T05		4	S04T05	Handschuh	Handschuh	Kleidung	1	1	1		1				-	-	1	-	1	0	0	0	0	0	1	0.2
S04T05		4	S04T05	Karotten	Karotten	-	0	4	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S04T05		4	S04T05	Licht	Licht	-	0	4	0		0				-	-	-	-	-	-	-	-	-	-	-	-
S04T05		4	S04T05	Schuh	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S04T05		4	S04T05	Seil	Seil, unspezifisch	Befestigung	1	1	1		1				-	-	0	-	0	0	0	0	0	0	0	0
S05T02		5	S05T02	angeln	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S05T02		5	S05T02	aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T02		5	S05T02	Schnurtelefon	Schnurtelefon	Kommunikation	1	1	1		1	0			0	0	1	1	0	1	1	0	0	0	0	0.2
S05T02		5	S05T02	Laengenmessung	Messinstrument	Messinstrument	1	1	1		1	0			0	0	0	2	1	1	0	0	0	0	0	0.2
S05T02		5	S05T02	Drachen	Drachenschnur	Befestigung	1	1	1		1	1			1	1	1	0	1	1	0	0	0	1	0	0.4
S05T02		5	S05T02	Seiltanz	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S05T02		5	S05T02	zusammenbinden	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	Bilderrahmen	Bilderrahmen	Dekoration	1	2	1		0				-	-	1	-	1	0	0	1	0	0	0	0.2
S05T03		5	S05T03	Fahrradschlossersatz	Fahrradschloss	Schutz	1	1	1		1				-	-	1	-	2	-	0	1	1	0	1	0.75
S05T03		5	S05T03	stirnbandersatz	Stirnband	Kleidung	1	1	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S05T03		5	S05T03	Abschleppseil	Abschleppseil	Verbinden_Ziehen	1	1	1		1	0			1	1	1	0	0	0	0	0	0	0	0	0
S05T03		5	S05T03	dkoartikel	Dekoration, unspezifisch	Dekoration	1	2	1		0	0			-	-	0	-	1	0	0	0	0	0	0	0
S05T03		5	S05T03	Gardinenschal	Gardinenschal	Befestigung	1	1	1		1	1			1	1	1	0	1	0	0	0	0	0	0	0
S05T03		5	S05T03	Taschenhenkel	Traeger	Tragen	1	1	1		1	1			0	0	0	1	2	0	0	0	0	0	0	0
S05T03		5	S05T03	guertel	Guertel	Befestigung (Kleidung)	1	2	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S05T03		5	S05T03	schuhbendel	Schnuersenkel	Befestigung (Kleidung)	1	2	1		0	0			0	0	1	1	0	0	0	0	0	0	0	0
S05T03		5	S05T03	Strickgarn	Strickgarn	Handarbeit	1	1	1		1	0			0	0	0	0	1	0	0	0	0	0	0	0
S05T03		5	S05T03	armband	Armband	Schmuck	1	3	1		1	0			1	0	1	0	1	0	0	0	0	0	0	0
S05T03		5	S05T03	Halskette	Kette	Schmuck	1	3	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S05T03		5	S05T03	tauziehen	Tauziehen	Sportgeraet	1	1	1		1	1			0	0	1	1	2	1	0	0	0	1	0	0.4
S05T03		5	S05T03	Katzenspielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1		1	0			0	0	0	1	1	0	0	0	0	0	0	0
S05T03		5	S05T03	fessel	Fesseln	Leine_Kontrolle	1	1	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S05T03		5	S05T03	zopfband	Haarband	Schmuck	1	3	1		0	0			0	0	1	0	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Decke	Decke	Decke	1	1	1		1				-	-	1	-	1	0	0	0	0	0	1	0.2
S05T04		5	S05T04	Hose	Hose	Kleidung	1	3	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Leitung	Leitung	-	0	1	0		1				-	-	-	-	-	-	-	-	-	-	-	-
S05T04		5	S05T04	Pullover	Pullover	Kleidung	1	3	1		0				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Tasche	Tasche	Tragen	1	1	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Verkleidung	Verkleidung	Verkleidung	1	1	1		1				-	-	0	-	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Wolle	Wolle	Handarbeit	1	2	1		0				-	-	1	-	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Dichtung	Dichtung	Abdichten	1	1	1		1	1			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Absperrung	Absperrseil	Absperren	1	1	1		1	0			0	1	1	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Angelschnur	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Netz	Netz	Konstruktion	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Abschleppseil	Abschleppseil	Verbinden_Ziehen	1	2	1		1	0			1	1	1	0	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Gurt	Gurt	Sicherung	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	1	0.2
S05T04		5	S05T04	Kleidung	Kleidung, unspezifisch	Kleidung	1	3	1		0	0			-	-	0	-	0	0	0	0	0	0	1	0.2
S05T04		5	S05T04	Zuendschnur	Lunte	Brennmaterial	1	1	1		1	1			1	1	1	1	2	1	0	0	0	0	1	0.4
S05T04		5	S05T04	Knoten	Knoten	Befestigung	1	3	1		0	1			0	0	0	0	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Seil	Seil, unspezifisch	Befestigung	1	3	1		1				-	-	0	-	0	0	0	0	0	0	0	0
S05T04		5	S05T04	Zugseil	Zugseil	Verbinden_Ziehen	1	2	1		0	1			0	0	1	1	1	0	0	0	0	0	0	0
S05T04		5	S05T04	Bindfaden	Naehzeug	Handarbeit	1	2	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S05T04		5	S05T04	HUndeleine	Tierleine	Leine_Kontrolle	1	2	1		0	0			1	0	1	0	1	1	0	0	0	0	0	0.2
S05T04		5	S05T04	Fesseln	Fesseln	Leine_Kontrolle	1	2	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S05T04		5	S05T04	Zahnseide	Zahnseide	Hygiene	1	1	1		1	0			0	0	1	1	2	1	0	0	0	0	0	0.2
S05T04		5	S05T04	Befestigung	etw. befestigen	Befestigung	1	3	1		0	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T01		6	S06T01	pullover stricken	Pullover	Kleidung	1	1	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S06T01		6	S06T01	basteln	Basteln, unspezifisch	Basteln_Kunst	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S06T01		6	S06T01	geschenk einbinden	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T02		6	S06T02	angel	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Angelschnur	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Kette	Kette	Schmuck	1	2	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Zahnseide	Zahnseide	Hygiene	1	1	1		1	0			0	0	1	1	2	1	0	0	0	0	0	0.2
S06T03		6	S06T03	Spielzeugmaeuseschwanz	Basteln, spezifisch	Basteln_Kunst	1	1	1		1	2			0	0	0	1	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Haargummi	Haarband	Schmuck	1	2	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Kabelbinder	Kabelbinder	Zusammenbinden	1	1	1		1	1			0	0	1	0	1	0	0	0	0	0	1	0.2
S06T03		6	S06T03	Tepichknuepfgrundlage	Knuepfen	Handarbeit	1	2	1		1	2			0	0	0	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Geschenkband	Geschenkband	Dekoration	1	2	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Naehzeug	Naehzeug	Handarbeit	1	2	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Verbandszeug	Verband	Medizin	1	1	1		1				-	-	1	-	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Fessel	Fesseln	Leine_Kontrolle	1	1	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S06T03		6	S06T03	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	3	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S06T03		6	S06T03	Hosenbendel	Guertel	Befestigung (Kleidung)	1	3	1		0	0			0	0	1	0	1	0	0	1	0	0	1	0.4
S06T03		6	S06T03	Schnuerverschluss	Schnuerverschluss	Befestigung (Kleidung)	1	3	1		0	2			0	0	1	0	1	0	0	0	0	0	0	0
S06T03		6	S06T03	Weihnachtsbaumpopcorngirlandenband	Girlande	Dekoration	1	2	1		0	2			0	0	0	1	1	0	0	0	0	0	0	0
S06T04		6	S06T04	Schuhebinden	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S06T04		6	S06T04	zusammenbinden von Saecken	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Als Angelschnur	Angelschnur	Angeln_Fischen	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S06T04		6	S06T04	Als befestigung von einer Lampe	etw. befestigen	Befestigung	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T04		6	S06T04	Eien Spinnennetz Kunstinstallation aus Schnur	Spinnennetz	Dekoration	1	1	1		1	2			0	0	1	1	1	0	1	0	0	0	0	0
S06T05		6	S06T05	Haengematte befestigen	etw. befestigen	Befestigung	1	2	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Knoten lehren	Knoten	Befestigung	1	2	1		0	1			0	0	0	0	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Armband	Armband	Schmuck	1	3	1		1	0			1	0	1	0	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Halskette	Kette	Schmuck	1	3	1		0	0			0	0	0	0	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Ring :D	Ring	Schmuck	1	3	1		0	1			0	0	1	1	1	0	0	0	0	0	1	0.2
S06T05		6	S06T05	Lampe, Kronleuchter aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Galgen 	Henkerstrick	Waffe_Jagd	1	1	1		1	0			0	0	1	1	2	0	0	0	0	0	0	0
S06T05		6	S06T05	Adventskalender basteln	-	-	0	1	0		1				-	-	-	-	-	-	-	-	-	-	-	-
S06T05		6	S06T05	ueber den Buergesteig spannen um Leute zu Fall zu bringen	Stolperfalle	Falle	1	1	1		1	1			1	1	1	1	2	0	0	0	0	0	0	0
S06T05		6	S06T05	Strassen absperren	Absperrseil	Absperren	1	1	1		1	0			0	1	1	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Seiltanz	Springseil	Sportgeraet	1	1	1		1	0			0	0	1	1	1	0	0	0	0	0	0	0
S06T05		6	S06T05	Tueten zubinden	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Beine aneinander knoten	Fesseln	Leine_Kontrolle	1	1	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S06T05		6	S06T05	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S06T05		6	S06T05	Seilzug	Flaschenzug	Verbinden_Ziehen	1	1	1		1	1			0	0	1	1	1	0	2	1	0	0	0	0.2
S07T01		7	S07T01	ein seil knoten	Seil, unspezifisch	Befestigung	1	2	1		0				-	-	0	-	0	0	0	0	0	0	0	0
S07T01		7	S07T01	ein band flechten	Flechten	Handarbeit	1	1	1		1	1			0	0	0	1	1	0	0	0	0	0	0	0
S07T01		7	S07T01	etwas zusammen binden	etw. zusammenbinden	Zusammenbinden	1	1	1		1	0			0	0	0	0	0	0	0	0	0	0	0	0
S07T01		7	S07T01	einen schuh damit binden	Schnuersenkel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	1	0	0	0	0	0	0	0	0
S07T01		7	S07T01	als flaschenzug	Flaschenzug	Verbinden_Ziehen	1	1	1		1	1			0	0	1	1	1	0	2	1	0	0	0	0.2
S07T01		7	S07T01	ein geschenk verpacken	Geschenkband	Dekoration	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S07T01		7	S07T01	als haarband	Haarband	Schmuck	1	1	1		1	0			0	0	1	0	1	0	0	0	0	0	0	0
S07T01		7	S07T01	ein gesicht daraus legen - auf ein papier oder so	Form legen	Basteln_Kunst	1	1	1		1	2			1	0	0	1	0	0	0	0	1	0	0	0.2
S07T01		7	S07T01	seemannsknoten ueben	Knoten	Befestigung	1	2	1		0	1			0	0	0	0	1	0	0	0	0	0	0	0
S07T01		7	S07T01	als handschelle benutzen	Fesseln	Leine_Kontrolle	1	1	1		1	0			0	0	1	0	1	0	0	0	0	1	0	0.2
S07T02		7	S07T02	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	1		1	0			-	-	0	-	0	0	0	0	0	0	0	0
S07T02		7	S07T02	sich haengen	Henkerstrick	Waffe_Jagd	1	1	1		1	0			0	0	1	1	2	0	0	0	0	0	0	0
S07T02		7	S07T02	im Schiff zum Stoppen	Ankertau	Befestigung	1	1	1		1	1			1	1	1	1	1	0	0	0	0	0	0	0
S07T02		7	S07T02	bei Autounfaelle zum ziehen	Abschleppseil	Verbinden_Ziehen	1	1	1		1	0			1	1	1	0	0	0	0	0	0	0	0	0
S07T02		7	S07T02	Dekoration von Kleidung	Dekoration, unspezifisch	Dekoration	1	1	1		1	0			-	-	0	-	1	0	0	0	0	0	0	0
S07T02		7	S07T02	Guertel	Guertel	Befestigung (Kleidung)	1	1	1		1	0			0	0	1	0	1	0	0	1	0	0	1	0.4
